genotype,pop,replicate,timepoint,date,tray,initial_temp,fly,survived
tX,8,1,1,7.11.2023,A,4.8,4,1
tX,8,1,1,7.11.2023,A,4.8,5,1
tX,8,2,1,7.11.2023,A,4.8,1,1
tX,8,4,1,7.11.2023,A,4.8,1,1
tX,8,4,1,7.11.2023,A,4.8,2,1
tX,8,4,1,7.11.2023,A,4.8,3,1
tX,8,5,1,7.11.2023,A,4.8,1,1
tX,8,5,1,7.11.2023,A,4.8,2,1
tX,8,6,1,7.11.2023,D,4.8,1,1
tX,8,6,1,7.11.2023,D,4.8,2,1
tX,8,6,1,7.11.2023,D,4.8,3,1
tX,8,8,1,7.11.2023,D,4.8,1,1
tX,8,8,1,7.11.2023,D,4.8,2,1
tX,8,8,1,7.11.2023,D,4.8,3,1
tX,8,9,1,7.11.2023,D,4.8,1,1
tX,8,9,1,7.11.2023,D,4.8,2,1
tX,8,10,1,7.11.2023,D,4.8,1,1
tX,8,11,1,7.11.2023,A,4.8,1,1
tX,8,11,1,7.11.2023,A,4.8,2,1
tX,8,12,1,7.11.2023,A,4.8,1,1
tX,8,13,1,7.11.2023,A,4.8,1,1
tX,8,13,1,7.11.2023,A,4.8,2,1
tX,8,13,1,7.11.2023,A,4.8,3,1
tX,8,14,1,7.11.2023,A,4.8,1,1
tX,8,14,1,7.11.2023,A,4.8,2,1
tX,8,14,1,7.11.2023,A,4.8,3,1
tX,8,15,1,7.11.2023,A,4.8,1,1
tX,8,15,1,7.11.2023,A,4.8,2,1
tX,8,16,1,7.11.2023,A,4.8,1,1
tX,8,17,1,7.11.2023,A,4.8,1,1
tX,8,17,1,7.11.2023,A,4.8,2,1
tX,8,17,1,7.11.2023,A,4.8,3,1
tX,8,17,1,7.11.2023,A,4.8,4,1
tX,8,18,1,7.11.2023,A,4.8,1,1
tX,8,18,1,7.11.2023,A,4.8,2,1
tX,8,19,1,7.11.2023,A,4.8,1,1
tX,8,20,1,7.11.2023,A,4.8,1,1
tX,8,20,1,7.11.2023,A,4.8,2,1
tX,8,21,1,7.11.2023,B,4.8,1,1
tX,8,22,1,7.11.2023,B,4.8,1,1
tX,8,22,1,7.11.2023,B,4.8,2,1
tX,8,26,1,7.11.2023,D,4.8,1,1
tX,8,26,1,7.11.2023,D,4.8,2,1
tX,8,29,1,7.11.2023,D,4.8,1,1
tX,8,30,1,7.11.2023,D,4.8,1,1
tX,8,30,1,7.11.2023,D,4.8,2,1
tX,8,30,1,7.11.2023,D,4.8,3,1
tX,9,1,1,7.11.2023,D,4.8,1,1
tX,9,2,1,7.11.2023,D,4.8,1,1
tX,9,2,1,7.11.2023,D,4.8,2,1
tX,9,3,1,7.11.2023,D,4.8,1,1
tX,9,3,1,7.11.2023,D,4.8,2,1
tX,9,3,1,7.11.2023,D,4.8,3,1
tX,9,4,1,7.11.2023,D,4.8,1,1
tX,9,5,1,7.11.2023,D,4.8,1,1
tX,9,6,1,7.11.2023,D,4.8,1,1
tX,9,7,1,7.11.2023,D,4.8,1,1
tX,9,7,1,7.11.2023,D,4.8,2,1
tX,9,7,1,7.11.2023,D,4.8,3,1
tX,9,8,1,7.11.2023,D,4.8,1,1
tX,9,8,1,7.11.2023,D,4.8,2,1
tX,9,8,1,7.11.2023,D,4.8,3,1
tX,9,8,1,7.11.2023,D,4.8,4,1
tX,9,9,1,7.11.2023,D,4.8,1,1
tX,9,9,1,7.11.2023,D,4.8,2,1
tX,9,9,1,7.11.2023,D,4.8,3,1
tX,9,10,1,7.11.2023,D,4.8,1,1
tX,9,12,1,7.11.2023,C,4.8,1,1
tX,9,12,1,7.11.2023,C,4.8,2,1
tX,9,13,1,7.11.2023,C,4.8,1,1
tX,9,13,1,7.11.2023,C,4.8,2,1
tX,9,14,1,7.11.2023,C,4.8,1,1
tX,9,14,1,7.11.2023,C,4.8,2,1
tX,9,14,1,7.11.2023,C,4.8,3,1
tX,9,15,1,7.11.2023,C,4.8,1,1
tX,9,15,1,7.11.2023,C,4.8,2,1
tX,9,16,1,7.11.2023,C,4.8,1,1
tX,9,16,1,7.11.2023,C,4.8,2,1
tX,9,16,1,7.11.2023,C,4.8,3,1
tX,9,19,1,7.11.2023,C,4.8,1,1
tX,9,19,1,7.11.2023,C,4.8,2,1
tX,9,19,1,7.11.2023,C,4.8,3,1
tX,9,20,1,7.11.2023,C,4.8,1,1
tX,9,21,1,7.11.2023,C,4.8,1,1
tX,9,21,1,7.11.2023,C,4.8,2,1
tX,9,21,1,7.11.2023,C,4.8,3,1
tX,9,22,1,7.11.2023,C,4.8,1,1
tX,9,22,1,7.11.2023,C,4.8,2,1
tX,9,24,1,7.11.2023,C,4.8,1,1
tX,9,25,1,7.11.2023,C,4.8,1,1
tX,9,25,1,7.11.2023,C,4.8,2,1
tX,9,25,1,7.11.2023,C,4.8,3,1
tX,9,25,1,7.11.2023,C,4.8,4,1
tX,9,26,1,7.11.2023,D,4.8,1,1
tX,9,27,1,7.11.2023,D,4.8,1,1
tX,9,27,1,7.11.2023,D,4.8,2,1
tX,9,27,1,7.11.2023,D,4.8,3,1
tX,9,27,1,7.11.2023,D,4.8,4,1
tX,9,28,1,7.11.2023,D,4.8,1,1
tX,9,28,1,7.11.2023,D,4.8,2,1
tX,9,29,1,7.11.2023,D,4.8,1,1
tX,10,1,1,7.11.2023,C,4.8,1,1
tX,10,1,1,7.11.2023,C,4.8,2,1
tX,10,1,1,7.11.2023,C,4.8,3,1
tX,10,1,1,7.11.2023,C,4.8,4,1
tX,10,1,1,7.11.2023,C,4.8,5,1
tX,10,1,1,7.11.2023,C,4.8,6,1
tX,10,2,1,7.11.2023,C,4.8,1,1
tX,10,2,1,7.11.2023,C,4.8,2,1
tX,10,3,1,7.11.2023,C,4.8,1,1
tX,10,3,1,7.11.2023,C,4.8,2,1
tX,10,3,1,7.11.2023,C,4.8,3,1
tX,10,3,1,7.11.2023,C,4.8,4,1
tX,10,3,1,7.11.2023,C,4.8,5,1
tX,10,4,1,7.11.2023,C,4.8,1,1
tX,10,4,1,7.11.2023,C,4.8,2,1
tX,10,4,1,7.11.2023,C,4.8,3,1
tX,10,5,1,7.11.2023,C,4.8,1,1
tX,10,5,1,7.11.2023,C,4.8,2,1
tX,10,5,1,7.11.2023,C,4.8,3,1
tX,10,6,1,7.11.2023,A,4.8,1,1
tX,10,6,1,7.11.2023,A,4.8,2,1
tX,10,6,1,7.11.2023,A,4.8,3,1
tX,10,7,1,7.11.2023,A,4.8,1,1
tX,10,7,1,7.11.2023,A,4.8,2,1
tX,10,8,1,7.11.2023,A,4.8,1,1
tX,10,8,1,7.11.2023,A,4.8,2,1
tX,10,9,1,7.11.2023,A,4.8,1,1
tX,10,9,1,7.11.2023,A,4.8,2,1
tX,10,9,1,7.11.2023,A,4.8,3,1
tX,10,9,1,7.11.2023,A,4.8,4,1
tX,10,10,1,7.11.2023,A,4.8,1,1
tX,10,10,1,7.11.2023,A,4.8,2,1
tX,10,11,1,7.11.2023,C,4.8,1,1
tX,10,11,1,7.11.2023,C,4.8,2,1
tX,10,11,1,7.11.2023,C,4.8,3,1
tX,10,13,1,7.11.2023,C,4.8,1,1
tX,10,13,1,7.11.2023,C,4.8,2,1
tX,10,13,1,7.11.2023,C,4.8,3,1
tX,10,14,1,7.11.2023,C,4.8,1,1
tX,10,14,1,7.11.2023,C,4.8,2,1
tX,10,14,1,7.11.2023,C,4.8,3,1
tX,10,15,1,7.11.2023,C,4.8,1,1
tX,10,16,1,7.11.2023,C,4.8,1,1
tX,10,16,1,7.11.2023,C,4.8,2,1
tX,10,17,1,7.11.2023,C,4.8,1,1
tX,10,17,1,7.11.2023,C,4.8,2,1
tX,10,17,1,7.11.2023,C,4.8,3,1
tX,10,18,1,7.11.2023,C,4.8,1,1
tX,10,18,1,7.11.2023,C,4.8,2,1
tX,10,19,1,7.11.2023,C,4.8,1,1
tX,10,19,1,7.11.2023,C,4.8,2,1
tX,10,19,1,7.11.2023,C,4.8,3,1
tX,10,19,1,7.11.2023,C,4.8,4,1
tX,10,20,1,7.11.2023,C,4.8,1,1
tX,10,21,1,7.11.2023,B,4.8,1,1
tX,10,21,1,7.11.2023,B,4.8,2,1
tX,10,21,1,7.11.2023,B,4.8,3,1
tX,10,21,1,7.11.2023,B,4.8,4,1
tX,10,22,1,7.11.2023,B,4.8,1,1
tX,10,23,1,7.11.2023,B,4.8,1,1
tX,10,24,1,7.11.2023,B,4.8,1,1
tX,10,25,1,7.11.2023,B,4.8,1,1
tX,10,25,1,7.11.2023,B,4.8,2,1
tX,10,26,1,7.11.2023,C,4.8,1,1
tX,10,26,1,7.11.2023,C,4.8,2,1
tX,10,27,1,7.11.2023,C,4.8,1,1
tX,10,28,1,7.11.2023,C,4.8,1,1
tX,10,29,1,7.11.2023,C,4.8,1,1
tX,10,30,1,7.11.2023,C,4.8,1,1
tX,10,30,1,7.11.2023,C,4.8,2,1
mM,11,1,1,7.11.2023,A,4.8,1,1
mM,11,3,1,7.11.2023,A,4.8,1,1
mM,11,3,1,7.11.2023,A,4.8,2,1
mM,11,3,1,7.11.2023,A,4.8,3,1
mM,11,4,1,7.11.2023,A,4.8,1,1
mM,11,4,1,7.11.2023,A,4.8,2,1
mM,11,4,1,7.11.2023,A,4.8,3,1
mM,11,4,1,7.11.2023,A,4.8,4,1
mM,11,4,1,7.11.2023,A,4.8,5,1
mM,11,4,1,7.11.2023,A,4.8,6,1
mM,11,5,1,7.11.2023,A,4.8,1,1
mM,11,6,1,7.11.2023,D,4.8,1,1
mM,11,6,1,7.11.2023,D,4.8,2,1
mM,11,6,1,7.11.2023,D,4.8,3,1
mM,11,7,1,7.11.2023,D,4.8,1,1
mM,11,7,1,7.11.2023,D,4.8,2,1
mM,11,7,1,7.11.2023,D,4.8,3,1
mM,11,8,1,7.11.2023,D,4.8,1,1
mM,11,8,1,7.11.2023,D,4.8,2,1
mM,11,9,1,7.11.2023,D,4.8,1,1
mM,11,9,1,7.11.2023,D,4.8,2,1
mM,11,14,1,7.11.2023,B,4.8,1,1
mM,11,14,1,7.11.2023,B,4.8,2,1
mM,11,15,1,7.11.2023,B,4.8,1,1
mM,11,15,1,7.11.2023,B,4.8,2,1
mM,11,15,1,7.11.2023,B,4.8,3,1
mM,11,16,1,7.11.2023,C,4.8,1,1
mM,11,16,1,7.11.2023,C,4.8,2,1
mM,11,16,1,7.11.2023,C,4.8,3,1
mM,11,18,1,7.11.2023,C,4.8,1,1
mM,11,19,1,7.11.2023,C,4.8,1,1
mM,11,19,1,7.11.2023,C,4.8,2,1
mM,11,20,1,7.11.2023,C,4.8,1,1
mM,11,20,1,7.11.2023,C,4.8,2,1
mM,11,21,1,7.11.2023,D,4.8,1,1
mM,11,21,1,7.11.2023,D,4.8,2,1
mM,11,23,1,7.11.2023,D,4.8,1,1
mM,11,23,1,7.11.2023,D,4.8,2,1
mM,11,24,1,7.11.2023,D,4.8,1,1
mM,11,24,1,7.11.2023,D,4.8,2,1
mM,11,24,1,7.11.2023,D,4.8,3,1
mM,11,24,1,7.11.2023,D,4.8,4,1
mM,11,25,1,7.11.2023,D,4.8,1,1
mM,11,27,1,7.11.2023,B,4.8,1,1
mM,11,27,1,7.11.2023,B,4.8,2,1
mM,11,28,1,7.11.2023,B,4.8,1,1
mM,11,29,1,7.11.2023,B,4.8,1,1
mM,11,29,1,7.11.2023,B,4.8,2,1
mM,11,30,1,7.11.2023,B,4.8,1,1
mM,11,30,1,7.11.2023,B,4.8,2,1
tT,14,1,1,7.11.2023,B,4.8,1,1
tT,14,1,1,7.11.2023,B,4.8,2,1
tT,14,1,1,7.11.2023,B,4.8,3,1
tT,14,2,1,7.11.2023,B,4.8,1,1
tT,14,2,1,7.11.2023,B,4.8,2,1
tT,14,2,1,7.11.2023,B,4.8,3,1
tT,14,2,1,7.11.2023,B,4.8,4,1
tT,14,3,1,7.11.2023,B,4.8,1,1
tT,14,4,1,7.11.2023,B,4.8,1,1
tT,14,5,1,7.11.2023,B,4.8,1,1
tT,14,5,1,7.11.2023,B,4.8,2,1
tT,14,5,1,7.11.2023,B,4.8,3,1
tT,14,5,1,7.11.2023,B,4.8,4,1
tT,14,5,1,7.11.2023,B,4.8,5,1
tT,14,5,1,7.11.2023,B,4.8,6,1
tT,14,6,1,7.11.2023,A,4.8,1,1
tT,14,6,1,7.11.2023,A,4.8,2,1
tT,14,7,1,7.11.2023,A,4.8,1,1
tT,14,8,1,7.11.2023,A,4.8,1,1
tT,14,9,1,7.11.2023,A,4.8,1,1
tT,14,9,1,7.11.2023,A,4.8,2,1
tT,14,9,1,7.11.2023,A,4.8,3,1
tT,14,9,1,7.11.2023,A,4.8,4,1
tT,14,10,1,7.11.2023,A,4.8,1,1
tT,14,10,1,7.11.2023,A,4.8,2,1
tT,14,11,1,7.11.2023,C,4.8,1,1
tT,14,12,1,7.11.2023,C,4.8,1,1
tT,14,12,1,7.11.2023,C,4.8,2,1
tT,14,13,1,7.11.2023,C,4.8,1,1
tT,14,13,1,7.11.2023,C,4.8,2,1
tT,14,14,1,7.11.2023,C,4.8,1,1
tT,14,14,1,7.11.2023,C,4.8,2,1
tT,14,15,1,7.11.2023,C,4.8,1,1
tT,14,16,1,7.11.2023,C,4.8,1,1
tT,14,16,1,7.11.2023,C,4.8,2,1
tT,14,17,1,7.11.2023,C,4.8,1,1
tT,14,17,1,7.11.2023,C,4.8,2,1
tT,14,17,1,7.11.2023,C,4.8,3,1
tT,14,18,1,7.11.2023,C,4.8,1,1
tT,14,18,1,7.11.2023,C,4.8,2,1
tT,14,19,1,7.11.2023,C,4.8,1,1
tT,14,19,1,7.11.2023,C,4.8,2,1
tT,14,20,1,7.11.2023,C,4.8,1,1
tT,14,21,1,7.11.2023,B,4.8,1,1
tT,14,22,1,7.11.2023,B,4.8,1,1
tT,14,23,1,7.11.2023,B,4.8,1,1
tT,14,24,1,7.11.2023,B,4.8,1,1
tT,14,24,1,7.11.2023,B,4.8,2,1
tT,14,25,1,7.11.2023,B,4.8,1,1
tT,14,25,1,7.11.2023,B,4.8,2,1
tT,14,26,1,7.11.2023,C,4.8,1,1
tT,14,26,1,7.11.2023,C,4.8,2,1
tT,14,26,1,7.11.2023,C,4.8,3,1
tT,14,26,1,7.11.2023,C,4.8,4,1
tT,14,28,1,7.11.2023,C,4.8,1,1
tT,14,28,1,7.11.2023,C,4.8,2,1
tT,14,28,1,7.11.2023,C,4.8,3,1
tT,14,28,1,7.11.2023,C,4.8,4,1
tT,14,29,1,7.11.2023,C,4.8,1,1
tT,14,29,1,7.11.2023,C,4.8,2,1
tT,14,29,1,7.11.2023,C,4.8,3,1
tT,14,29,1,7.11.2023,C,4.8,4,1
tT,14,30,1,7.11.2023,C,4.8,1,1
tT,14,30,1,7.11.2023,C,4.8,2,1
mX,1,1,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,1,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,1,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,1,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,1,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,1,2,27.02.2024,B,4.9000000000000004,6,1
mX,1,1,2,27.02.2024,B,4.9000000000000004,7,1
mX,1,2,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,2,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,2,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,2,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,2,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,2,2,27.02.2024,B,4.9000000000000004,6,1
mX,1,2,2,27.02.2024,B,4.9000000000000004,7,1
mX,1,2,2,27.02.2024,B,4.9000000000000004,8,1
mX,1,2,2,27.02.2024,B,4.9000000000000004,9,1
mX,1,2,2,27.02.2024,B,4.9000000000000004,10,1
mX,1,3,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,3,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,3,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,3,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,3,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,3,2,27.02.2024,B,4.9000000000000004,6,1
mX,1,3,2,27.02.2024,B,4.9000000000000004,7,1
mX,1,4,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,4,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,4,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,4,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,4,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,4,2,27.02.2024,B,4.9000000000000004,6,1
mX,1,4,2,27.02.2024,B,4.9000000000000004,7,1
mX,1,5,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,5,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,5,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,5,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,5,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,5,2,27.02.2024,B,4.9000000000000004,6,1
mX,1,5,2,27.02.2024,B,4.9000000000000004,7,1
mX,1,6,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,6,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,6,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,6,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,6,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,6,2,27.02.2024,B,4.9000000000000004,6,1
mX,1,7,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,7,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,7,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,7,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,7,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,8,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,8,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,8,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,8,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,8,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,8,2,27.02.2024,C,4.9000000000000004,6,1
mX,1,8,2,27.02.2024,C,4.9000000000000004,7,1
mX,1,9,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,9,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,9,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,9,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,9,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,10,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,10,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,10,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,11,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,11,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,11,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,11,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,11,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,11,2,27.02.2024,C,4.9000000000000004,6,1
mX,1,11,2,27.02.2024,C,4.9000000000000004,7,1
mX,1,12,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,12,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,12,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,12,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,12,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,13,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,13,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,13,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,14,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,14,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,14,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,14,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,14,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,14,2,27.02.2024,B,4.9000000000000004,6,1
mX,1,15,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,15,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,15,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,15,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,15,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,15,2,27.02.2024,B,4.9000000000000004,6,1
mX,1,16,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,16,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,16,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,16,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,16,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,16,2,27.02.2024,B,4.9000000000000004,6,1
mX,1,16,2,27.02.2024,B,4.9000000000000004,7,1
mX,1,16,2,27.02.2024,B,4.9000000000000004,8,1
mX,1,17,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,17,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,17,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,17,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,17,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,18,2,27.02.2024,B,4.9000000000000004,1,1
mX,1,18,2,27.02.2024,B,4.9000000000000004,2,1
mX,1,18,2,27.02.2024,B,4.9000000000000004,3,1
mX,1,18,2,27.02.2024,B,4.9000000000000004,4,1
mX,1,18,2,27.02.2024,B,4.9000000000000004,5,1
mX,1,18,2,27.02.2024,B,4.9000000000000004,6,1
mX,1,18,2,27.02.2024,B,4.9000000000000004,7,1
mX,1,18,2,27.02.2024,B,4.9000000000000004,8,1
mX,1,19,2,27.02.2024,A,4.9000000000000004,1,1
mX,1,19,2,27.02.2024,A,4.9000000000000004,2,1
mX,1,19,2,27.02.2024,A,4.9000000000000004,3,1
mX,1,19,2,27.02.2024,A,4.9000000000000004,4,1
mX,1,19,2,27.02.2024,A,4.9000000000000004,5,1
mX,1,19,2,27.02.2024,A,4.9000000000000004,6,1
mX,1,19,2,27.02.2024,A,4.9000000000000004,7,1
mX,1,19,2,27.02.2024,A,4.9000000000000004,8,1
mX,1,20,2,27.02.2024,A,4.9000000000000004,1,1
mX,1,20,2,27.02.2024,A,4.9000000000000004,2,1
mX,1,20,2,27.02.2024,A,4.9000000000000004,3,1
mX,1,20,2,27.02.2024,A,4.9000000000000004,4,1
mX,1,20,2,27.02.2024,A,4.9000000000000004,5,1
mX,1,20,2,27.02.2024,A,4.9000000000000004,6,1
mX,1,21,2,27.02.2024,A,4.9000000000000004,1,1
mX,1,21,2,27.02.2024,A,4.9000000000000004,2,1
mX,1,21,2,27.02.2024,A,4.9000000000000004,3,1
mX,1,21,2,27.02.2024,A,4.9000000000000004,4,1
mX,1,21,2,27.02.2024,A,4.9000000000000004,5,1
mX,1,22,2,27.02.2024,A,4.9000000000000004,1,1
mX,1,22,2,27.02.2024,A,4.9000000000000004,2,1
mX,1,22,2,27.02.2024,A,4.9000000000000004,3,1
mX,1,22,2,27.02.2024,A,4.9000000000000004,4,1
mX,1,22,2,27.02.2024,A,4.9000000000000004,5,1
mX,1,22,2,27.02.2024,A,4.9000000000000004,6,1
mX,1,23,2,27.02.2024,A,4.9000000000000004,1,1
mX,1,23,2,27.02.2024,A,4.9000000000000004,2,1
mX,1,23,2,27.02.2024,A,4.9000000000000004,3,1
mX,1,23,2,27.02.2024,A,4.9000000000000004,4,1
mX,1,23,2,27.02.2024,A,4.9000000000000004,5,1
mX,1,23,2,27.02.2024,A,4.9000000000000004,6,1
mX,1,23,2,27.02.2024,A,4.9000000000000004,7,1
mX,1,23,2,27.02.2024,A,4.9000000000000004,8,1
mX,1,24,2,27.02.2024,A,4.9000000000000004,1,1
mX,1,24,2,27.02.2024,A,4.9000000000000004,2,1
mX,1,24,2,27.02.2024,A,4.9000000000000004,3,1
mX,1,24,2,27.02.2024,A,4.9000000000000004,4,1
mX,1,24,2,27.02.2024,A,4.9000000000000004,5,1
mX,1,24,2,27.02.2024,A,4.9000000000000004,6,1
mX,1,24,2,27.02.2024,A,4.9000000000000004,7,1
mX,1,25,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,25,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,25,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,25,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,25,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,26,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,26,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,26,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,26,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,27,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,27,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,27,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,27,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,27,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,27,2,27.02.2024,C,4.9000000000000004,6,1
mX,1,27,2,27.02.2024,C,4.9000000000000004,7,1
mX,1,27,2,27.02.2024,C,4.9000000000000004,8,1
mX,1,28,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,28,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,28,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,28,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,28,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,28,2,27.02.2024,C,4.9000000000000004,6,1
mX,1,28,2,27.02.2024,C,4.9000000000000004,7,1
mX,1,29,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,29,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,29,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,29,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,29,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,30,2,27.02.2024,C,4.9000000000000004,1,1
mX,1,30,2,27.02.2024,C,4.9000000000000004,2,1
mX,1,30,2,27.02.2024,C,4.9000000000000004,3,1
mX,1,30,2,27.02.2024,C,4.9000000000000004,4,1
mX,1,30,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,30,2,27.02.2024,C,4.9000000000000004,6,1
mX,1,30,2,27.02.2024,C,4.9000000000000004,7,1
mX,1,30,2,27.02.2024,C,4.9000000000000004,8,1
mX,1,30,2,27.02.2024,C,4.9000000000000004,9,1
mX,1,30,2,27.02.2024,C,4.9000000000000004,10,1
mX,2,1,2,27.02.2024,C,4.9000000000000004,1,1
mX,2,1,2,27.02.2024,C,4.9000000000000004,2,1
mX,2,1,2,27.02.2024,C,4.9000000000000004,3,1
mX,2,1,2,27.02.2024,C,4.9000000000000004,4,1
mX,2,1,2,27.02.2024,C,4.9000000000000004,5,1
mX,2,1,2,27.02.2024,C,4.9000000000000004,6,1
mX,2,1,2,27.02.2024,C,4.9000000000000004,7,1
mX,2,1,2,27.02.2024,C,4.9000000000000004,8,1
mX,2,2,2,27.02.2024,C,4.9000000000000004,1,1
mX,2,2,2,27.02.2024,C,4.9000000000000004,2,1
mX,2,2,2,27.02.2024,C,4.9000000000000004,3,1
mX,2,2,2,27.02.2024,C,4.9000000000000004,4,1
mX,2,2,2,27.02.2024,C,4.9000000000000004,5,1
mX,2,3,2,27.02.2024,C,4.9000000000000004,1,1
mX,2,3,2,27.02.2024,C,4.9000000000000004,2,1
mX,2,3,2,27.02.2024,C,4.9000000000000004,3,1
mX,2,3,2,27.02.2024,C,4.9000000000000004,4,1
mX,2,3,2,27.02.2024,C,4.9000000000000004,5,1
mX,2,3,2,27.02.2024,C,4.9000000000000004,6,1
mX,2,3,2,27.02.2024,C,4.9000000000000004,7,1
